Text,Image,Folio
urn:cts:greekLit:tlg5026.msAext.hmt:12E.1,"urn:cite:hmt:vaimg.VA157VN-0659@0.1692,0.3186,0.044,0.0308",urn:cite:hmt:msA.157v
urn:cts:greekLit:tlg5026.msAext.hmt:12E.2,"urn:cite:hmt:vaimg.VA157VN-0659@0.1411,0.4343,0.036,0.0195",urn:cite:hmt:msA.157v
urn:cts:greekLit:tlg5026.msAext.hmt:12E.3,"urn:cite:hmt:vaimg.VA157VN-0659@0.1872,0.5372,0.036,0.0195",urn:cite:hmt:msA.157v
